0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
1131 http fetch GET 200 https://registry.npmjs.org/clsx/-/clsx-2.1.1.tgz 2481ms (cache miss)
1132 http fetch GET 200 https://registry.npmjs.org/color-string/-/color-string-1.9.1.tgz 2484ms (cache miss)
1133 http fetch GET 200 https://registry.npmjs.org/ci-info/-/ci-info-4.4.0.tgz 2483ms (cache miss)
1134 http fetch GET 200 https://registry.npmjs.org/fastq/-/fastq-1.20.1.tgz 2518ms (cache miss)
1135 http fetch GET 200 https://registry.npmjs.org/decode-named-character-reference/-/decode-named-character-reference-1.3.0.tgz 2502ms (cache miss)
1136 http fetch GET 200 https://registry.npmjs.org/cli-boxes/-/cli-boxes-3.0.0.tgz 2489ms (cache miss)
1137 http fetch GET 200 https://registry.npmjs.org/cookie/-/cookie-0.7.2.tgz 2508ms (cache miss)
1138 http fetch GET 200 https://registry.npmjs.org/kleur/-/kleur-4.1.5.tgz 2572ms (cache miss)
1139 http fetch GET 200 https://registry.npmjs.org/character-entities-html4/-/character-entities-html4-2.1.0.tgz 2506ms (cache miss)
1140 http fetch GET 200 https://registry.npmjs.org/character-entities/-/character-entities-2.0.2.tgz 2506ms (cache miss)
1141 http fetch GET 200 https://registry.npmjs.org/boxen/-/boxen-8.0.1.tgz 2503ms (cache miss)
1142 http fetch GET 200 https://registry.npmjs.org/comma-separated-tokens/-/comma-separated-tokens-2.0.3.tgz 2516ms (cache miss)
1143 http fetch GET 200 https://registry.npmjs.org/cli-spinners/-/cli-spinners-2.9.2.tgz 2518ms (cache miss)
1144 http fetch GET 200 https://registry.npmjs.org/color/-/color-4.2.3.tgz 2517ms (cache miss)
1145 http fetch GET 200 https://registry.npmjs.org/cli-cursor/-/cli-cursor-5.0.0.tgz 2516ms (cache miss)
1146 http fetch GET 200 https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz 2517ms (cache miss)
1147 http fetch GET 200 https://registry.npmjs.org/buffer-equal-constant-time/-/buffer-equal-constant-time-1.0.1.tgz 2507ms (cache miss)
1148 http fetch GET 200 https://registry.npmjs.org/ccount/-/ccount-2.0.1.tgz 2513ms (cache miss)
1149 http fetch GET 200 https://registry.npmjs.org/mdast-util-find-and-replace/-/mdast-util-find-and-replace-3.0.2.tgz 2600ms (cache miss)
1150 http fetch GET 200 https://registry.npmjs.org/base64-arraybuffer/-/base64-arraybuffer-1.0.2.tgz 2515ms (cache miss)
1151 http fetch GET 200 https://registry.npmjs.org/base-64/-/base-64-1.0.0.tgz 2514ms (cache miss)
1152 http fetch GET 200 https://registry.npmjs.org/camelcase-css/-/camelcase-css-2.0.1.tgz 2523ms (cache miss)
1153 http fetch GET 200 https://registry.npmjs.org/camelcase/-/camelcase-8.0.0.tgz 2515ms (cache miss)
1154 http fetch GET 200 https://registry.npmjs.org/character-entities-legacy/-/character-entities-legacy-3.0.0.tgz 2531ms (cache miss)
1155 http fetch GET 200 https://registry.npmjs.org/anymatch/-/anymatch-3.1.3.tgz 2515ms (cache miss)
1156 http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-6.2.3.tgz 2515ms (cache miss)
1157 http fetch GET 200 https://registry.npmjs.org/ansi-regex/-/ansi-regex-6.2.2.tgz 2515ms (cache miss)
1158 http fetch GET 200 https://registry.npmjs.org/arg/-/arg-5.0.2.tgz 2515ms (cache miss)
1159 http fetch GET 200 https://registry.npmjs.org/ansi-align/-/ansi-align-3.0.1.tgz 2514ms (cache miss)
1160 http fetch GET 200 https://registry.npmjs.org/braces/-/braces-3.0.3.tgz 2536ms (cache miss)
1161 http fetch GET 200 https://registry.npmjs.org/@types/estree/-/estree-1.0.8.tgz 2519ms (cache miss)
1162 http fetch GET 200 https://registry.npmjs.org/@types/debug/-/debug-4.1.13.tgz 2523ms (cache miss)
1163 http fetch GET 200 https://registry.npmjs.org/postcss-import/-/postcss-import-15.1.0.tgz 2682ms (cache miss)
1164 http fetch GET 200 https://registry.npmjs.org/bail/-/bail-2.0.2.tgz 2565ms (cache miss)
1165 http fetch GET 200 https://registry.npmjs.org/binary-extensions/-/binary-extensions-2.3.0.tgz 2567ms (cache miss)
1166 http fetch GET 200 https://registry.npmjs.org/any-promise/-/any-promise-1.3.0.tgz 2560ms (cache miss)
1167 http fetch GET 200 https://registry.npmjs.org/@types/ms/-/ms-2.1.0.tgz 2554ms (cache miss)
1168 http fetch GET 200 https://registry.npmjs.org/hast-util-to-text/-/hast-util-to-text-4.0.2.tgz 2636ms (cache miss)
1169 http fetch GET 200 https://registry.npmjs.org/@types/hast/-/hast-3.0.4.tgz 2567ms (cache miss)
1170 http fetch GET 200 https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz 2578ms (cache miss)
1171 http fetch GET 200 https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.11.tgz 2669ms (cache miss)
1172 http fetch GET 200 https://registry.npmjs.org/@types/babel__generator/-/babel__generator-7.27.0.tgz 2601ms (cache miss)
1173 http fetch GET 200 https://registry.npmjs.org/agent-base/-/agent-base-7.1.4.tgz 2616ms (cache miss)
1174 http fetch GET 200 https://registry.npmjs.org/@types/unist/-/unist-3.0.3.tgz 2622ms (cache miss)
1175 http fetch GET 200 https://registry.npmjs.org/tsconfck/-/tsconfck-3.1.6.tgz 2825ms (cache miss)
1176 http fetch GET 200 https://registry.npmjs.org/@types/nlcst/-/nlcst-2.0.3.tgz 2633ms (cache miss)
1177 http fetch GET 200 https://registry.npmjs.org/@types/babel__template/-/babel__template-7.4.4.tgz 2628ms (cache miss)
1178 http fetch GET 200 https://registry.npmjs.org/@types/cookie/-/cookie-0.6.0.tgz 2643ms (cache miss)
1179 http fetch GET 200 https://registry.npmjs.org/@types/babel__core/-/babel__core-7.20.5.tgz 2652ms (cache miss)
1180 http fetch GET 200 https://registry.npmjs.org/hast-util-raw/-/hast-util-raw-9.1.0.tgz 2737ms (cache miss)
1181 http fetch GET 200 https://registry.npmjs.org/@shikijs/engine-javascript/-/engine-javascript-1.29.2.tgz 2660ms (cache miss)
1182 http fetch GET 200 https://registry.npmjs.org/commander/-/commander-4.1.1.tgz 2703ms (cache miss)
1183 http fetch GET 200 https://registry.npmjs.org/@ungap/structured-clone/-/structured-clone-1.3.0.tgz 2688ms (cache miss)
1184 http fetch GET 200 https://registry.npmjs.org/@types/mdast/-/mdast-4.0.4.tgz 2685ms (cache miss)
1185 http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.scandir/-/fs.scandir-2.1.5.tgz 2673ms (cache miss)
1186 http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.stat/-/fs.stat-2.0.5.tgz 2679ms (cache miss)
1187 http fetch GET 200 https://registry.npmjs.org/@types/babel__traverse/-/babel__traverse-7.28.0.tgz 2696ms (cache miss)
1188 http fetch GET 200 https://registry.npmjs.org/p-queue/-/p-queue-8.1.1.tgz 2843ms (cache miss)
1189 http fetch GET 200 https://registry.npmjs.org/array-iterate/-/array-iterate-2.0.1.tgz 2729ms (cache miss)
1190 http fetch GET 200 https://registry.npmjs.org/find-yarn-workspace-root2/-/find-yarn-workspace-root2-1.2.16.tgz 2802ms (cache miss)
1191 http fetch GET 200 https://registry.npmjs.org/source-map-js/-/source-map-js-1.2.1.tgz 2927ms (cache miss)
1192 http fetch GET 200 https://registry.npmjs.org/extend/-/extend-3.0.2.tgz 2805ms (cache miss)
1193 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-4.4.3.tgz 2792ms (cache miss)
1194 http fetch GET 200 https://registry.npmjs.org/esbuild/-/esbuild-0.21.5.tgz 2809ms (cache miss)
1195 http fetch GET 200 https://registry.npmjs.org/bn.js/-/bn.js-4.12.3.tgz 2775ms (cache miss)
1196 http fetch GET 200 https://registry.npmjs.org/detect-libc/-/detect-libc-2.1.2.tgz 2808ms (cache miss)
1197 http fetch GET 200 https://registry.npmjs.org/@shikijs/vscode-textmate/-/vscode-textmate-10.0.2.tgz 2778ms (cache miss)
1198 http fetch GET 200 https://registry.npmjs.org/html-escaper/-/html-escaper-3.0.3.tgz 2864ms (cache miss)
1199 http fetch GET 200 https://registry.npmjs.org/es-module-lexer/-/es-module-lexer-1.7.0.tgz 2850ms (cache miss)
1200 http fetch GET 200 https://registry.npmjs.org/@shikijs/types/-/types-1.29.2.tgz 2831ms (cache miss)
1201 http fetch GET 200 https://registry.npmjs.org/chokidar/-/chokidar-3.6.0.tgz 2860ms (cache miss)
1202 http fetch GET 200 https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz 2862ms (cache miss)
1203 http fetch GET 200 https://registry.npmjs.org/esprima/-/esprima-4.0.1.tgz 2960ms (cache miss)
1204 http fetch GET 200 https://registry.npmjs.org/browserslist/-/browserslist-4.28.2.tgz 2940ms (cache miss)
1205 http fetch GET 200 https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz 3022ms (cache miss)
1206 http fetch GET 200 https://registry.npmjs.org/@babel/plugin-syntax-jsx/-/plugin-syntax-jsx-7.28.6.tgz 2963ms (cache miss)
1207 http fetch GET 200 https://registry.npmjs.org/micromark-util-subtokenize/-/micromark-util-subtokenize-2.1.0.tgz 3130ms (cache miss)
1208 http fetch GET 200 https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.10.18.tgz 3056ms (cache miss)
1209 http fetch GET 200 https://registry.npmjs.org/electron-to-chromium/-/electron-to-chromium-1.5.335.tgz 3097ms (cache miss)
1210 http fetch GET 200 https://registry.npmjs.org/@babel/helper-validator-identifier/-/helper-validator-identifier-7.28.5.tgz 3031ms (cache miss)
1211 http fetch GET 200 https://registry.npmjs.org/@babel/helper-module-imports/-/helper-module-imports-7.28.6.tgz 3038ms (cache miss)
1212 http fetch GET 200 https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-7.0.6.tgz 3165ms (cache miss)
1213 http fetch GET 200 https://registry.npmjs.org/eventemitter3/-/eventemitter3-5.0.4.tgz 3150ms (cache miss)
1214 http fetch GET 200 https://registry.npmjs.org/@babel/helper-globals/-/helper-globals-7.28.0.tgz 3078ms (cache miss)
1215 http fetch GET 200 https://registry.npmjs.org/micromark-extension-gfm-strikethrough/-/micromark-extension-gfm-strikethrough-2.1.0.tgz 3218ms (cache miss)
1216 http fetch GET 200 https://registry.npmjs.org/@babel/compat-data/-/compat-data-7.29.0.tgz 3095ms (cache miss)
1217 http fetch GET 200 https://registry.npmjs.org/@babel/helper-annotate-as-pure/-/helper-annotate-as-pure-7.27.3.tgz 3098ms (cache miss)
1218 http fetch GET 200 https://registry.npmjs.org/hast-util-from-html/-/hast-util-from-html-2.0.3.tgz 3209ms (cache miss)
1219 http fetch GET 200 https://registry.npmjs.org/stringify-entities/-/stringify-entities-4.0.4.tgz 3339ms (cache miss)
1220 http fetch GET 200 https://registry.npmjs.org/@rollup/pluginutils/-/pluginutils-5.3.0.tgz 3145ms (cache miss)
1221 http fetch GET 200 https://registry.npmjs.org/micromark-extension-gfm-autolink-literal/-/micromark-extension-gfm-autolink-literal-2.1.0.tgz 3265ms (cache miss)
1222 http fetch GET 200 https://registry.npmjs.org/@oslojs/encoding/-/encoding-1.1.0.tgz 3145ms (cache miss)
1223 http fetch GET 200 https://registry.npmjs.org/micromark-extension-gfm-footnote/-/micromark-extension-gfm-footnote-2.1.0.tgz 3266ms (cache miss)
1224 http fetch GET 200 https://registry.npmjs.org/neotraverse/-/neotraverse-0.6.18.tgz 3420ms (cache miss)
1225 http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.walk/-/fs.walk-1.2.8.tgz 3297ms (cache miss)
1226 http fetch GET 200 https://registry.npmjs.org/@babel/helper-plugin-utils/-/helper-plugin-utils-7.28.6.tgz 3284ms (cache miss)
1227 http fetch GET 200 https://registry.npmjs.org/text-segmentation/-/text-segmentation-1.0.3.tgz 3509ms (cache miss)
1228 http fetch GET 200 https://registry.npmjs.org/@astrojs/tailwind/-/tailwind-5.1.5.tgz 3283ms (cache miss)
1229 http fetch GET 200 https://registry.npmjs.org/gray-matter/-/gray-matter-4.0.3.tgz 3393ms (cache miss)
1230 http fetch GET 200 https://registry.npmjs.org/magic-string/-/magic-string-0.30.21.tgz 3465ms (cache miss)
1231 http fetch GET 200 https://registry.npmjs.org/glob-parent/-/glob-parent-6.0.2.tgz 3349ms (cache miss)
1232 http fetch GET 200 https://registry.npmjs.org/micromark-util-symbol/-/micromark-util-symbol-2.0.1.tgz 3507ms (cache miss)
1233 http fetch GET 200 https://registry.npmjs.org/@types/sax/-/sax-1.2.7.tgz 3417ms (cache miss)
1234 http fetch GET 200 https://registry.npmjs.org/devalue/-/devalue-5.7.1.tgz 3576ms (cache miss)
1235 http fetch GET 200 https://registry.npmjs.org/@astrojs/internal-helpers/-/internal-helpers-0.4.1.tgz 3522ms (cache miss)
1236 http fetch GET 200 https://registry.npmjs.org/p-limit/-/p-limit-2.3.0.tgz 3522ms (cache miss)
1237 http fetch GET 200 https://registry.npmjs.org/pify/-/pify-4.0.1.tgz 3521ms (cache miss)
1238 http fetch GET 200 https://registry.npmjs.org/is-unicode-supported/-/is-unicode-supported-1.3.0.tgz 3522ms (cache miss)
1239 http fetch GET 200 https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz 3520ms (cache miss)
1240 http fetch GET 200 https://registry.npmjs.org/ansi-regex/-/ansi-regex-5.0.1.tgz 3533ms (cache miss)
1241 http fetch GET 200 https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz 3550ms (cache miss)
1242 http fetch GET 200 https://registry.npmjs.org/emoji-regex/-/emoji-regex-8.0.0.tgz 3563ms (cache miss)
1243 http fetch GET 200 https://registry.npmjs.org/mdast-util-from-markdown/-/mdast-util-from-markdown-2.0.3.tgz 3709ms (cache miss)
1244 http fetch GET 200 https://registry.npmjs.org/@astrojs/telemetry/-/telemetry-3.1.0.tgz 3590ms (cache miss)
1245 http fetch GET 200 https://registry.npmjs.org/@babel/helper-string-parser/-/helper-string-parser-7.27.1.tgz 3604ms (cache miss)
1246 http fetch GET 200 https://registry.npmjs.org/kleur/-/kleur-3.0.3.tgz 3613ms (cache miss)
1247 http fetch GET 200 https://registry.npmjs.org/@babel/code-frame/-/code-frame-7.29.0.tgz 3680ms (cache miss)
1248 http fetch GET 200 https://registry.npmjs.org/@astrojs/sitemap/-/sitemap-3.2.0.tgz 3692ms (cache miss)
1249 http fetch GET 200 https://registry.npmjs.org/@alloc/quick-lru/-/quick-lru-5.2.0.tgz 3706ms (cache miss)
1250 http fetch GET 200 https://registry.npmjs.org/@astrojs/markdown-remark/-/markdown-remark-5.3.0.tgz 3711ms (cache miss)
1251 http fetch GET 200 https://registry.npmjs.org/chalk/-/chalk-5.6.2.tgz 3780ms (cache miss)
1252 http fetch GET 200 https://registry.npmjs.org/acorn/-/acorn-8.16.0.tgz 3786ms (cache miss)
1253 http fetch GET 200 https://registry.npmjs.org/vfile/-/vfile-6.0.3.tgz 4022ms (cache miss)
1254 http fetch GET 200 https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 3830ms (cache miss)
1255 http fetch GET 200 https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 3839ms (cache miss)
1256 http fetch GET 200 https://registry.npmjs.org/utrie/-/utrie-1.0.2.tgz 4135ms (cache miss)
1257 http fetch GET 200 https://registry.npmjs.org/@babel/helper-validator-option/-/helper-validator-option-7.27.1.tgz 3896ms (cache miss)
1258 http fetch GET 200 https://registry.npmjs.org/pg/-/pg-8.20.0.tgz 4077ms (cache miss)
1259 http fetch GET 200 https://registry.npmjs.org/@babel/plugin-transform-react-jsx/-/plugin-transform-react-jsx-7.28.6.tgz 3915ms (cache miss)
1260 http fetch GET 200 https://registry.npmjs.org/@shikijs/engine-oniguruma/-/engine-oniguruma-1.29.2.tgz 3983ms (cache miss)
1261 http fetch GET 200 https://registry.npmjs.org/@astrojs/prism/-/prism-3.1.0.tgz 4014ms (cache miss)
1262 http fetch GET 200 https://registry.npmjs.org/undici-types/-/undici-types-7.16.0.tgz 4263ms (cache miss)
1263 http fetch GET 200 https://registry.npmjs.org/import-meta-resolve/-/import-meta-resolve-4.2.0.tgz 4136ms (cache miss)
1264 http fetch GET 200 https://registry.npmjs.org/picomatch/-/picomatch-2.3.2.tgz 4056ms (cache miss)
1265 http fetch GET 200 https://registry.npmjs.org/picomatch/-/picomatch-2.3.2.tgz 4089ms (cache miss)
1266 http fetch GET 200 https://registry.npmjs.org/json5/-/json5-2.2.3.tgz 4241ms (cache miss)
1267 http fetch GET 200 https://registry.npmjs.org/fraction.js/-/fraction.js-5.3.4.tgz 4238ms (cache miss)
1268 http fetch GET 200 https://registry.npmjs.org/picomatch/-/picomatch-2.3.2.tgz 4136ms (cache miss)
1269 http fetch GET 200 https://registry.npmjs.org/magicast/-/magicast-0.3.5.tgz 4378ms (cache miss)
1270 http fetch GET 200 https://registry.npmjs.org/@shikijs/core/-/core-1.29.2.tgz 4415ms (cache miss)
1271 http fetch GET 200 https://registry.npmjs.org/@babel/helper-compilation-targets/-/helper-compilation-targets-7.28.6.tgz 4478ms (cache miss)
1272 http fetch GET 200 https://registry.npmjs.org/@babel/template/-/template-7.28.6.tgz 4502ms (cache miss)
1273 http fetch GET 200 https://registry.npmjs.org/hastscript/-/hastscript-9.0.1.tgz 4625ms (cache miss)
1274 http fetch GET 200 https://registry.npmjs.org/asn1.js/-/asn1.js-5.4.1.tgz 4617ms (cache miss)
1275 http fetch GET 200 https://registry.npmjs.org/@babel/helper-module-transforms/-/helper-module-transforms-7.28.6.tgz 4590ms (cache miss)
1276 http fetch GET 200 https://registry.npmjs.org/estree-walker/-/estree-walker-2.0.2.tgz 4630ms (cache miss)
1277 http fetch GET 200 https://registry.npmjs.org/css-line-break/-/css-line-break-2.1.0.tgz 4773ms (cache miss)
1278 http fetch GET 200 https://registry.npmjs.org/micromark-extension-gfm-table/-/micromark-extension-gfm-table-2.1.1.tgz 4864ms (cache miss)
1279 http fetch GET 200 https://registry.npmjs.org/sharp/-/sharp-0.33.5.tgz 4971ms (cache miss)
1280 http fetch GET 200 https://registry.npmjs.org/@rollup/rollup-win32-x64-gnu/-/rollup-win32-x64-gnu-4.60.1.tgz 4800ms (cache miss)
1281 http fetch GET 200 https://registry.npmjs.org/jiti/-/jiti-1.21.7.tgz 4937ms (cache miss)
1282 http fetch GET 200 https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz 4867ms (cache miss)
1283 http fetch GET 200 https://registry.npmjs.org/@babel/parser/-/parser-7.29.2.tgz 4881ms (cache miss)
1284 http fetch GET 200 https://registry.npmjs.org/@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz 4888ms (cache miss)
1285 http fetch GET 200 https://registry.npmjs.org/diff/-/diff-5.2.2.tgz 4988ms (cache miss)
1286 http fetch GET 200 https://registry.npmjs.org/pg-protocol/-/pg-protocol-1.13.0.tgz 5098ms (cache miss)
1287 http fetch GET 200 https://registry.npmjs.org/postcss-selector-parser/-/postcss-selector-parser-6.1.2.tgz 5117ms (cache miss)
1288 http fetch GET 200 https://registry.npmjs.org/sitemap/-/sitemap-8.0.3.tgz 5171ms (cache miss)
1289 http fetch GET 200 https://registry.npmjs.org/semver/-/semver-7.7.4.tgz 5170ms (cache miss)
1290 http fetch GET 200 https://registry.npmjs.org/@jridgewell/remapping/-/remapping-2.3.5.tgz 4971ms (cache miss)
1291 http fetch GET 200 https://registry.npmjs.org/@rollup/rollup-win32-x64-msvc/-/rollup-win32-x64-msvc-4.60.1.tgz 5022ms (cache miss)
1292 http fetch GET 200 https://registry.npmjs.org/js-yaml/-/js-yaml-4.1.1.tgz 5140ms (cache miss)
1293 http fetch GET 200 https://registry.npmjs.org/argparse/-/argparse-1.0.10.tgz 5047ms (cache miss)
1294 http fetch GET 200 https://registry.npmjs.org/argparse/-/argparse-1.0.10.tgz 5055ms (cache miss)
1295 http fetch GET 200 https://registry.npmjs.org/oniguruma-to-es/-/oniguruma-to-es-2.3.0.tgz 5293ms (cache miss)
1296 http fetch GET 200 https://registry.npmjs.org/parse-latin/-/parse-latin-7.0.0.tgz 5304ms (cache miss)
1297 http fetch GET 200 https://registry.npmjs.org/postcss/-/postcss-8.5.9.tgz 5345ms (cache miss)
1298 http fetch GET 200 https://registry.npmjs.org/regex/-/regex-5.1.1.tgz 5391ms (cache miss)
1299 http fetch GET 200 https://registry.npmjs.org/hast-util-to-html/-/hast-util-to-html-9.0.5.tgz 5309ms (cache miss)
1300 http fetch GET 200 https://registry.npmjs.org/property-information/-/property-information-7.1.0.tgz 5457ms (cache miss)
1301 http fetch GET 200 https://registry.npmjs.org/rollup/-/rollup-4.60.1.tgz 5480ms (cache miss)
1302 http fetch GET 200 https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz 5316ms (cache miss)
1303 http fetch GET 200 https://registry.npmjs.org/vite/-/vite-5.4.21.tgz 5731ms (cache miss)
1304 http fetch GET 200 https://registry.npmjs.org/js-yaml/-/js-yaml-3.14.2.tgz 5497ms (cache miss)
1305 http fetch GET 200 https://registry.npmjs.org/js-yaml/-/js-yaml-3.14.2.tgz 5478ms (cache miss)
1306 http fetch GET 200 https://registry.npmjs.org/@babel/generator/-/generator-7.29.1.tgz 5564ms (cache miss)
1307 http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-17.0.45.tgz 5565ms (cache miss)
1308 http fetch GET 200 https://registry.npmjs.org/fast-glob/-/fast-glob-3.3.3.tgz 5732ms (cache miss)
1309 http fetch GET 200 https://registry.npmjs.org/prompts/-/prompts-2.4.2.tgz 5921ms (cache miss)
1310 http fetch GET 200 https://registry.npmjs.org/micromark/-/micromark-4.0.2.tgz 6015ms (cache miss)
1311 http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-24.12.2.tgz 5917ms (cache miss)
1312 http fetch GET 200 https://registry.npmjs.org/parse5/-/parse5-7.3.0.tgz 6296ms (cache miss)
1313 http fetch GET 200 https://registry.npmjs.org/@babel/traverse/-/traverse-7.29.0.tgz 6219ms (cache miss)
1314 http fetch GET 200 https://registry.npmjs.org/autoprefixer/-/autoprefixer-10.4.27.tgz 6448ms (cache miss)
1315 http fetch GET 200 https://registry.npmjs.org/mdast-util-to-hast/-/mdast-util-to-hast-13.2.1.tgz 6621ms (cache miss)
1316 http fetch GET 200 https://registry.npmjs.org/@astrojs/compiler/-/compiler-2.13.1.tgz 6636ms (cache miss)
1317 http fetch GET 200 https://registry.npmjs.org/entities/-/entities-6.0.1.tgz 6781ms (cache miss)
1318 http fetch GET 200 https://registry.npmjs.org/resolve/-/resolve-1.22.11.tgz 6913ms (cache miss)
1319 http fetch GET 200 https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.21.5.tgz 6820ms (cache miss)
1320 http fetch GET 200 https://registry.npmjs.org/@shikijs/themes/-/themes-1.29.2.tgz 6892ms (cache miss)
1321 http fetch GET 200 https://registry.npmjs.org/ts-algebra/-/ts-algebra-2.0.0.tgz 7135ms (cache miss)
1322 http fetch GET 200 https://registry.npmjs.org/micromark-core-commonmark/-/micromark-core-commonmark-2.0.3.tgz 7335ms (cache miss)
1323 http fetch GET 200 https://registry.npmjs.org/type-fest/-/type-fest-4.41.0.tgz 7573ms (cache miss)
1324 http fetch GET 200 https://registry.npmjs.org/@babel/core/-/core-7.29.0.tgz 7589ms (cache miss)
1325 http fetch GET 200 https://registry.npmjs.org/zod-to-json-schema/-/zod-to-json-schema-3.25.2.tgz 7895ms (cache miss)
1326 http fetch GET 200 https://registry.npmjs.org/mdast-util-to-markdown/-/mdast-util-to-markdown-2.1.2.tgz 7780ms (cache miss)
1327 http fetch GET 200 https://registry.npmjs.org/axobject-query/-/axobject-query-4.1.0.tgz 8162ms (cache miss)
1328 http fetch GET 200 https://registry.npmjs.org/@img/sharp-win32-x64/-/sharp-win32-x64-0.33.5.tgz 8579ms (cache miss)
1329 http fetch GET 200 https://registry.npmjs.org/@babel/types/-/types-7.29.0.tgz 8998ms (cache miss)
1330 http fetch GET 200 https://registry.npmjs.org/@babel/runtime/-/runtime-7.29.2.tgz 9221ms (cache miss)
1331 http fetch GET 200 https://registry.npmjs.org/sucrase/-/sucrase-3.35.1.tgz 9468ms (cache miss)
1332 http fetch GET 200 https://registry.npmjs.org/aria-query/-/aria-query-5.3.2.tgz 9326ms (cache miss)
1333 http fetch GET 200 https://registry.npmjs.org/yaml/-/yaml-2.8.3.tgz 9873ms (cache miss)
1334 http fetch GET 200 https://registry.npmjs.org/@babel/helpers/-/helpers-7.29.2.tgz 9698ms (cache miss)
1335 http fetch GET 200 https://registry.npmjs.org/tailwindcss/-/tailwindcss-3.4.19.tgz 10007ms (cache miss)
1336 http fetch GET 200 https://registry.npmjs.org/typescript/-/typescript-5.9.3.tgz 10120ms (cache miss)
1337 http fetch GET 200 https://registry.npmjs.org/json-schema-to-ts/-/json-schema-to-ts-3.1.1.tgz 10252ms (cache miss)
1338 http fetch GET 200 https://registry.npmjs.org/@shikijs/langs/-/langs-1.29.2.tgz 11838ms (cache miss)
1339 http fetch GET 200 https://registry.npmjs.org/prismjs/-/prismjs-1.30.0.tgz 12186ms (cache miss)
1340 http fetch GET 200 https://registry.npmjs.org/html2canvas/-/html2canvas-1.4.1.tgz 12163ms (cache miss)
1341 http fetch GET 200 https://registry.npmjs.org/zod/-/zod-3.25.76.tgz 13016ms (cache miss)
1342 http fetch GET 200 https://registry.npmjs.org/shiki/-/shiki-1.29.2.tgz 13291ms (cache miss)
1343 http fetch GET 200 https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001787.tgz 13550ms (cache miss)
1344 http fetch GET 200 https://registry.npmjs.org/@anthropic-ai/sdk/-/sdk-0.90.0.tgz 13538ms (cache miss)
1345 http fetch GET 200 https://registry.npmjs.org/astro/-/astro-4.16.19.tgz 14921ms (cache miss)
1346 http fetch GET 200 https://registry.npmjs.org/stripe/-/stripe-22.0.2.tgz 18332ms (cache miss)
1347 info run sharp@0.33.5 install node_modules/sharp node install/check
1348 info run sharp@0.33.5 install { code: 0, signal: null }
1349 info run esbuild@0.21.5 postinstall node_modules/esbuild node install.js
1350 info run esbuild@0.21.5 postinstall { code: 0, signal: null }
1351 silly ADD node_modules/zwitch
1352 silly ADD node_modules/zod-to-ts
1353 silly ADD node_modules/zod-to-json-schema
1354 silly ADD node_modules/zod
1355 silly ADD node_modules/yocto-queue
1356 silly ADD node_modules/yargs-parser
1357 silly ADD node_modules/yaml
1358 silly ADD node_modules/yallist
1359 silly ADD node_modules/xxhash-wasm
1360 silly ADD node_modules/xtend
1361 silly ADD node_modules/wrap-ansi
1362 silly ADD node_modules/widest-line
1363 silly ADD node_modules/which-pm-runs
1364 silly ADD node_modules/which-pm
1365 silly ADD node_modules/web-push
1366 silly ADD node_modules/web-namespaces
1367 silly ADD node_modules/vitefu
1368 silly ADD node_modules/vite
1369 silly ADD node_modules/vfile-message
1370 silly ADD node_modules/vfile-location
1371 silly ADD node_modules/vfile
1372 silly ADD node_modules/utrie
1373 silly ADD node_modules/util-deprecate
1374 silly ADD node_modules/update-browserslist-db
1375 silly ADD node_modules/unist-util-visit-parents
1376 silly ADD node_modules/unist-util-visit-children
1377 silly ADD node_modules/unist-util-visit
1378 silly ADD node_modules/unist-util-stringify-position
1379 silly ADD node_modules/unist-util-remove-position
1380 silly ADD node_modules/unist-util-position
1381 silly ADD node_modules/unist-util-modify-children
1382 silly ADD node_modules/unist-util-is
1383 silly ADD node_modules/unist-util-find-after
1384 silly ADD node_modules/unified
1385 silly ADD node_modules/undici-types
1386 silly ADD node_modules/typescript
1387 silly ADD node_modules/type-fest
